Date,Open,High,Low,Close,Volume,EMA_fast,EMA_slow,SMA_long,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Pct,Vol_MA,Vol_Ratio,ATR,ATR_Pct,StochRSI,StochRSI_K,StochRSI_D,Sig_EMA,Sig_SMA,Sig_RSI,Sig_MACD,Sig_BB,Sig_Vol,EMA_Cross,MACD_Cross,Score,Buy_Signal,Sell_Signal
2025-04-11,8146.148791540785,8270.32788897281,7997.133874622356,8220.65625,82603000,8186.831604047974,8235.773008367469,,42.35944529039166,-66.86923751627728,-56.05108754058896,-10.818149975688321,8268.011596679688,8920.62882905804,7615.3943643013345,15.786558224965097,0.4637188965213893,187616495.0,0.4402757870516662,398.16738776793585,4.843498811520502,,,,-1,0,0,-1,0,0,0,0,-2,False,False
2025-04-14,8195.821010044643,8344.8359375,8195.821010044643,8344.8359375,83319300,8201.87963580531,8240.04998598051,,48.37607664171909,-45.639290143342805,-53.968728061139736,8.32943791779693,8252.757934570312,8881.620178420591,7623.895690720034,15.240050631220198,0.5732099945815873,186968955.0,0.44563173602804806,393.32205334510417,4.713358732166257,,,,-1,0,0,1,0,0,0,1,0,False,False
2025-04-15,8518.6865234375,8543.52234420554,8394.507419597303,8518.6865234375,83431800,8232.05172034171,8250.976909018038,,54.19197297435722,-14.617611811774623,-46.098504811266714,31.48089299949209,8248.606274414062,8868.804992098436,7628.407556729689,15.037660837519592,0.7177368650743363,187025780.0,0.4460978588085557,392.02464765972326,4.601937711654774,1.0,,,-1,0,0,1,0,0,0,0,0,False,False
2025-04-16,8444.178592828172,8493.850231609513,8369.671134656157,8419.3427734375,76874900,8249.88896349369,8257.579491936449,,58.2160868437231,1.9288468447157356,-36.49303448007023,38.421881324785964,8239.487426757812,8842.963220384141,7636.011633131484,14.648381928869394,0.6490162062664718,185986920.0,0.41333498076101266,366.526899277778,4.3533908660204155,1.0,,,-1,0,0,1,0,0,0,0,0,False,False
2025-04-17,8394.507071461398,8444.1787109375,8295.16379250919,8444.1787109375,83540600,8268.392748964528,8264.897108367863,,58.22820082460964,16.85182973120027,-25.824061637816133,42.6758913690164,8231.610375976563,8819.078580412215,7644.1421715409115,14.273469651822706,0.6809190126001281,184699170.0,0.4523063097684738,365.1235951082428,4.32396811587264,1.0,1.0,,1,0,0,1,0,0,1,0,2,True,False
2025-04-21,8444.17874623494,8444.17874623494,8245.4921875,8245.4921875,40683800,8266.211743110764,8264.136131078927,,53.21100503737993,12.501944599031049,-18.158860390446698,30.660804989477747,8204.161206054687,8728.840768379678,7679.481643729696,12.790571739077395,0.5393868795481236,182334915.0,0.22312676647804947,368.9893288228521,4.475043095453204,0.8366579830969401,0.9455526610323134,,1,0,0,1,0,0,0,0,2,False,False
2025-04-22,8270.32797277114,8444.1787109375,8270.32797277114,8444.1787109375,56537100,8283.160978141881,8271.196624406715,,61.11110504309987,24.80107983124435,-9.566872346108488,34.36795217735284,8193.874682617188,8688.992308235722,7698.757056998655,12.085067072575464,0.7527722861891812,181010235.0,0.3123420065169243,356.5714161413139,4.222689125224899,1.0,0.9455526610323134,0.9637017740215423,1,0,0,1,0,0,0,0,2,False,False
2025-04-23,8493.850432037965,8667.701171875,8493.850432037965,8667.701171875,92329600,8319.783853735511,8286.745822346647,,63.47825239591379,51.98537263974504,2.7435766510622184,49.24179598868282,8205.606762695312,8734.552336962997,7676.661188427626,12.892296439853808,0.9368071420386196,180056825.0,0.5127803403175636,338.8315494030502,3.909128183866012,1.0,0.9455526610323134,0.9455526610323134,1,0,0,1,0,0,0,0,2,False,False
2025-04-24,8791.880064297566,8791.880064297566,8419.3427734375,8419.3427734375,143675300,8329.26565561189,8291.945702781584,,57.02478358577935,52.87911587486997,12.770684495823769,40.108431379046195,8212.149291992188,8748.595344099736,7675.703239884638,13.064693128037685,0.6931167921092034,179672305.0,0.7996518996068982,351.2494598454035,4.1719344288199505,0.7851874703065878,0.9283958234355293,0.9398337151667185,1,0,0,1,0,0,0,0,2,False,False
2025-04-25,8593.194103152253,8593.194103152253,8518.686639830124,8543.5224609375,58297000,8349.6710656429,8301.811458003385,,51.401874825675165,62.88280298643622,22.79310819394626,40.08969479248996,8239.357495117187,8785.473104388158,7693.241885846216,13.256266877474621,0.7784803809456694,161721870.0,0.36047691014208527,321.0917354314057,3.7583062126832822,0.5980212670553371,0.794402912453975,0.8894504656406058,1,0,0,1,0,0,0,0,2,False,False
2025-04-28,8692.537226228633,8717.373046875,8593.193943643162,8717.373046875,73235400,8384.690301950719,8318.107990900311,,54.86725956258674,83.87225925419989,35.008938405996986,48.8633208482029,8274.053491210938,8849.78344555495,7698.3235368669275,13.916515162866094,0.8850065054971665,154678230.0,0.47346934342344105,319.3177374337692,3.6630041609638133,0.7133713343753971,0.6988600239124407,0.8072195866006483,1,0,0,1,0,0,0,0,2,False,False
