Date,Open,High,Low,Close,Volume,EMA_fast,EMA_slow,SMA_long,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Pct,Vol_MA,Vol_Ratio,ATR,ATR_Pct,StochRSI,StochRSI_K,StochRSI_D,Sig_EMA,Sig_SMA,Sig_RSI,Sig_MACD,Sig_BB,Sig_Vol,EMA_Cross,MACD_Cross,Score,Buy_Signal,Sell_Signal
2025-06-16,19.0,20.0,19.0,20.0,35600,20.090743582005793,20.528443290203096,,28.57142857142857,-0.24482983992568208,-0.2155775344375516,-0.029252305488130487,20.3,22.146761033753265,18.453238966246737,18.194689987716885,0.41877671379325787,1897855.0,0.01875801892136122,0.9285714285714286,4.642857142857143,0.0,0.0370370370370369,0.04938271604938254,-1,0,1,-1,0,0,0,0,-1,False,False
2025-06-17,20.0,20.0,19.0,19.0,455400,19.986863240862384,20.468504337646113,,33.33333333333333,-0.3018261719816806,-0.2328272619463774,-0.0689989100353032,20.25,22.18309133391651,18.31690866608349,19.09226008806431,0.1766836677428335,1749030.0,0.26037289240321776,0.8571428571428571,4.511278195488721,0.16666666666666657,0.07407407407407397,0.05555555555555541,-1,0,0,-1,0,0,0,0,-2,False,False
2025-06-18,19.0,20.0,19.0,20.0,979600,19.98811436078025,20.450131618522736,,42.857142857142854,-0.2632697236269017,-0.23891575428248227,-0.02435396934441944,20.25,22.18309133391651,18.31690866608349,19.09226008806431,0.4353367335485667,1774885.0,0.551923082340546,0.9285714285714286,4.642857142857143,0.5,0.22222222222222218,0.11111111111111101,-1,0,0,-1,0,0,0,0,-2,False,False
2025-06-19,19.0,19.0,19.0,19.0,505000,19.894008231182134,20.393263711914003,,37.5,-0.3098335350454988,-0.2530993104350856,-0.05673422461041322,20.2,22.210498759800124,18.189501240199874,19.905928314852726,0.20156659034216515,1557325.0,0.3242739954730066,0.9285714285714286,4.887218045112783,0.3125000000000001,0.3263888888888889,0.2075617283950617,-1,0,0,-1,0,0,0,0,-2,False,False
2025-06-20,19.0,19.0,18.0,18.0,1507900,19.713626494879076,20.299410233015415,,33.33333333333333,-0.42255636695413656,-0.28699072173889584,-0.13556564521524073,20.05,22.248085291195128,17.851914708804873,21.926037817407753,0.033685064858109036,1521725.0,0.9909149156385023,1.0,5.555555555555555,0.16666666666666657,0.3263888888888889,0.2916666666666667,-1,0,0,-1,1,0,0,0,-1,False,False
2025-06-23,18.0,18.0,18.0,18.0,1404500,19.55042397155726,20.209237282701086,,37.5,-0.5060565188260959,-0.33080388115633585,-0.17525263766976007,19.9,22.230574810506702,17.569425189493295,23.422862417152803,0.09237523905381341,1505095.0,0.9331636873419951,0.8571428571428571,4.761904761904762,0.3125000000000001,0.26388888888888895,0.3055555555555556,-1,0,0,-1,0,0,0,0,-2,False,False
2025-06-24,18.0,19.0,18.0,19.0,43100,19.49800264093276,20.16181621279124,,44.444444444444436,-0.4859377601066832,-0.36183065694640537,-0.12410710316027784,19.7,21.546761033753256,17.853238966246742,18.74884298226657,0.3104789988509349,902865.0,0.04773692634003976,0.8571428571428571,4.511278195488721,0.7407407407407404,0.40663580246913567,0.3323045267489712,-1,0,0,-1,0,0,0,0,-2,False,False
2025-06-25,19.0,19.0,18.0,19.0,3325500,19.450573817986783,20.116254792681783,,50.0,-0.46463744760450254,-0.38239201507802484,-0.0822454325264777,19.6,21.365159900316154,17.83484009968385,18.01183571751176,0.3300437258141494,856410.0,3.883070024871265,0.8571428571428571,4.511278195488721,1.0,0.6844135802469135,0.45164609053497945,-1,0,0,-1,0,1,0,0,-1,False,False
2025-06-26,19.0,19.0,19.0,19.0,71600,19.407662025797567,20.072480094929556,,42.857142857142854,-0.44265415493066484,-0.39444444304855286,-0.04820971188211198,19.5,21.154340383736997,17.845659616263003,16.96759367935382,0.3488823687932505,833635.0,0.08588890821522609,0.7857142857142857,4.135338345864661,0.6666666666666665,0.8024691358024688,0.6311728395061726,-1,0,0,-1,0,0,0,0,-2,False,False
2025-06-30,18.0,19.0,18.0,19.0,342200,19.368837070959703,20.030422051991145,,42.857142857142854,-0.42038628568557,-0.3996328115759563,-0.0207534741096137,19.4,20.90787406985007,17.892125930149927,15.545093503608987,0.36736292904096074,830180.0,0.41219976390662266,0.8571428571428571,4.511278195488721,0.6666666666666665,0.7777777777777777,0.7548868312757199,-1,0,0,-1,0,0,0,0,-2,False,False
2025-07-01,19.0,19.0,19.0,19.0,41700,19.333709730868303,19.990013344069926,,50.0,-0.3981492224800327,-0.3993360937567716,0.0011868712767388878,19.3,20.613893370663536,17.986106629336465,13.61547534366358,0.38583548456124095,805475.0,0.05177069431081039,0.7857142857142857,4.135338345864661,1.0,0.7777777777777777,0.7860082304526749,-1,0,0,1,0,0,0,1,0,False,False
2025-07-02,19.0,19.0,19.0,19.0,37600,19.30192785173799,19.951189291361302,,50.0,-0.37618970888617653,-0.3947068167826526,0.018517107896476093,19.25,20.527332747316972,17.972667252683028,13.270989582513998,0.4021398298426455,780480.0,0.04817548175481755,0.6428571428571429,3.3834586466165417,1.0,0.8888888888888888,0.8148148148148149,-1,0,0,1,0,0,0,0,0,False,False
