Date,Open,High,Low,Close,Volume,EMA_fast,EMA_slow,SMA_long,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Pct,Vol_MA,Vol_Ratio,ATR,ATR_Pct,StochRSI,StochRSI_K,StochRSI_D,Sig_EMA,Sig_SMA,Sig_RSI,Sig_MACD,Sig_BB,Sig_Vol,EMA_Cross,MACD_Cross,Score,Buy_Signal,Sell_Signal
2025-05-14,438.3150472680563,447.5233465804104,438.3150472680563,443.84002685546875,41248900,414.1362532382079,393.22813535555764,,76.0,17.28170520790701,15.198918888503318,2.0827863194036915,411.0584884643555,454.35409040085517,367.7628865278558,21.065421662131183,0.8785781571901106,22971175.0,1.7956808913779987,12.891621021556984,2.9045647624194535,0.5767754065813788,0.6708908463370279,0.7684856507297971,1,0,-1,1,0,1,0,0,2,False,False
2025-05-15,445.681700909724,454.8900005152968,443.8400409886094,449.3650207519531,31234800,417.49137395380274,395.42958184169083,,76.0,17.937911517809653,15.746717414364586,2.191194103445067,414.8338912963867,457.6364542282287,372.0313283645447,20.63600097768328,0.9033768901940892,23926660.0,1.3054392046361674,12.891622011888225,2.8688530296185037,0.5767754065813788,0.5520988057124593,0.6685265257731592,1,0,-1,1,0,0,0,0,1,False,False
2025-05-16,453.0483248963648,454.8899847536671,443.84002560985334,451.2066650390625,19613300,420.7023540571608,397.6169184376662,,81.25001078821643,18.394524421487745,16.27627881578922,2.118245605698526,417.96471252441404,461.8317142684083,374.0977107804198,20.990768086160816,0.8788947408424096,24015300.0,0.8167001869641437,12.760074857497923,2.8279890006485697,0.7630070114502406,0.6388526082043328,0.6206140867512734,1,0,-1,1,0,0,0,0,1,False,False
2025-05-19,454.89000739331516,488.0398864746094,451.20668749539357,488.0398864746094,111663000,427.1154523826321,401.162917184213,,86.15385713560974,21.48090804262972,17.31720466115732,4.163703381472402,423.213444519043,474.0632010875103,372.36368795057564,24.030312470935357,1.1374311926968614,28950880.0,3.856981204025577,14.864829684154879,3.045822707552046,0.9369592588161206,0.75891389228258,0.6499551020664573,1,0,-1,1,-1,1,0,0,1,False,False
2025-05-20,488.03987297644983,497.24817246657153,474.22742374126733,478.8315734863281,49067600,432.0407972496508,404.20874684311946,,79.10448019592,22.919651917192937,18.437694112364444,4.481957804828493,428.0017608642578,480.92673911478437,375.0767826137312,24.73119649959193,0.9802062684037532,30690945.0,1.5987647170851207,15.851433203419495,3.3104402635788372,0.6868994334628922,0.7956219012430846,0.7311294672433325,1,0,-1,1,-1,1,0,0,1,False,False
2025-05-21,483.43572998046875,492.64402959914435,478.83158017113095,483.43572998046875,41443600,436.9355527478239,407.3156873583097,,78.29457503749602,24.15296342623003,19.580747975137562,4.572215451092468,432.7440353393555,487.7557602758239,377.7323104028871,25.42460227941837,0.9607353677752858,32130590.0,1.289848708038041,16.048753430100636,3.319728442651316,0.3125651132950147,0.6454746018580092,0.7333367984612247,1,0,-1,1,-1,0,0,0,0,False,False
2025-05-22,488.039864256791,497.2481635823908,440.1567077636719,440.1567077636719,182732300,437.2423294159999,408.60357051146116,,54.819275665203385,21.39152806785387,19.942903993680822,1.448624074173047,434.9540267944336,487.2262867291668,382.6817668597004,24.03576319087071,0.5497652194082894,40872425.0,4.470796631225086,18.81124321988395,4.273760433064681,0.0,0.3331548489193023,0.591417117340132,1,0,0,1,0,1,0,0,3,False,False
2025-05-23,453.04834135701833,454.8900012812338,443.8400417359407,445.68170166015625,66582000,438.0460791535386,410.0576148702335,,56.39535118972724,19.424972493143628,19.839317693573385,-0.4143452004297572,437.16401824951174,487.165839601511,387.1621968975125,22.875542937964603,0.5851737314795228,43456835.0,1.5321410314395882,18.9427913901936,4.250295966747579,0.05029827910777643,0.1209544641342637,0.3665279716371917,1,0,0,-1,0,1,0,-1,1,False,False
2025-05-26,451.20667992568593,454.889999761814,447.5233600895579,453.04833984375,62089200,439.47486588593966,411.7435256535087,,57.38636556219262,18.250508664433426,19.521555887745393,-1.2710472233119674,440.0185913085937,486.51064321675426,393.5265394004332,21.13185798349813,0.6401287747085779,45581870.0,1.3621468360117739,18.679697032213312,4.12311344936297,0.08192513754854844,0.04407447221877495,0.16606126175744698,1,0,0,-1,0,0,0,0,0,False,False
2025-05-27,453.0483248963648,454.8899847536671,447.5233453244579,451.2066650390625,41535000,440.59218009099897,413.29109974705983,,58.720920374389586,16.975447461914143,19.012334202579144,-2.0368867406650004,442.5048309326172,485.50701761610725,399.5026442491272,19.435804392399156,0.6011789722519647,47091100.0,0.8820137987857578,18.28505559089421,4.05247905398543,0.12451561584989004,0.08557967750207163,0.08353620461837008,1,0,0,-1,0,0,0,0,0,False,False
2025-05-28,451.2066650390625,453.0483248963648,447.5233453244579,451.2066650390625,38549300,441.60308341938594,414.7779846604717,,56.172835086313825,15.783015494562392,18.366470460975794,-2.5834549664134023,444.71482238769534,484.4549686180055,404.97467615738515,17.87219324822295,0.5816786457420704,48151135.0,0.8005896434216971,17.758867053610796,3.93586097671526,0.04319698421339362,0.08321257920394404,0.07095557630826353,1,0,0,-1,0,0,0,0,0,False,False
2025-06-02,453.0483248963648,456.7316446109694,449.36500518176024,451.2066650390625,84988000,442.5177102403075,416.2065603615929,,55.06328742205487,14.668910500260381,17.62695846883271,-2.9580479685723304,446.4643981933594,483.937949933247,408.99084645347176,16.786804005661473,0.5632748515355611,51473180.0,1.6511122879915328,17.758867050607503,3.935860976049646,0.0077872990606860214,0.05849996637465656,0.07576407436022407,1,0,0,-1,0,1,0,0,1,False,False
2025-06-03,453.0483242760786,454.8899841308594,447.5233447117362,454.8899841308594,93236100,443.6960220394077,417.7235573721524,,55.06328742205487,13.922695170164161,16.886105809099,-2.963410638934839,447.93772583007814,484.2264016283149,411.6490500318414,16.202553929115844,0.5957910167270287,55059840.0,1.693359443107717,17.495772781207744,3.8461547608343674,0.0077872990606860214,0.019590527444921887,0.053767691007840825,1,0,0,-1,0,1,0,0,1,False,False
2025-06-04,454.0,462.0,450.0,454.0,82660000,444.6773532737498,419.14616296540134,,59.197155777811155,13.108394451870254,16.130563537653252,-3.0221690857829984,449.3665542602539,484.1414685664375,414.59163995407033,15.477304208111327,0.5666205198803637,57010840.0,1.4498997032844982,16.774350032630377,3.694790756085986,0.13971401267134895,0.051762870264240333,0.04328445469460626,1,0,0,-1,0,0,0,0,0,False,False
2025-06-05,456.0,456.0,442.0,446.0,36542500,444.8033196286308,420.199254613817,,50.8398162461455,11.682849507886544,15.241020731699912,-3.5581712238133676,450.21121673583986,483.71142758676024,416.7110058849195,14.881997429476101,0.43714641447213226,57776135.0,0.632484329386173,16.45887888319258,3.690331588159771,0.0,0.04916710391067833,0.040173500539946845,1,0,0,-1,0,0,0,0,0,False,False
2025-06-10,446.0,462.0,446.0,454.0,54495300,445.6791939497136,421.5247740407262,,51.76809121492229,11.071008318065765,14.407018248973083,-3.336009930907318,451.7321273803711,482.81679808589155,420.6474566748506,13.762435222742662,0.5364789551916688,59694295.0,0.9129063338464756,16.812452193204866,3.703183302468032,0.02628628572080904,0.055333432797386,0.05208780232410156,1,0,0,-1,0,0,0,0,0,False,False
2025-06-11,456.0,478.0,454.0,476.0,79013600,448.56688976402654,423.66105741167814,,58.197155995663856,12.220465980535948,13.969707795285657,-1.749241814749709,453.8926239013672,485.4370545869347,422.34819321579965,13.899512362387398,0.8504164700101492,62365310.0,1.2669479234529581,17.737455111503884,3.7263561158621603,0.208340353134534,0.07820887961844768,0.060903138775504,1,0,0,-1,0,0,0,0,0,False,False
